project	bugNumber	assignmentDate	ourTopRecommendedRealAssignee	ourTopRecommendedRealAssigneeRank	totalCommunityMembers	realAssigneesTillNow
lift/framework	975	Wed Dec 03 00:12:03 MST 2014	etorreborre	2	67	etorreborre
lift/framework	978	Wed Dec 03 00:12:03 MST 2014	etorreborre	2	67	etorreborre
lift/framework	979	Wed Dec 03 00:12:03 MST 2014	etorreborre	2	67	etorreborre
lift/framework	983	Wed Dec 03 00:12:03 MST 2014	etorreborre	2	67	etorreborre
lift/framework	986	Wed Dec 03 00:12:03 MST 2014	etorreborre	2	67	etorreborre
lift/framework	987	Wed Dec 03 00:12:03 MST 2014	etorreborre	2	67	etorreborre
lift/framework	989	Wed Dec 03 00:12:03 MST 2014	etorreborre	2	67	etorreborre
lift/framework	990	Wed Dec 03 00:12:03 MST 2014	etorreborre	2	67	etorreborre
lift/framework	991	Wed Dec 03 00:12:03 MST 2014	etorreborre	2	67	etorreborre
lift/framework	993	Wed Dec 03 00:12:03 MST 2014	etorreborre	2	67	etorreborre
lift/framework	995	Wed Dec 03 00:12:03 MST 2014	etorreborre	2	67	etorreborre
lift/framework	1003	Wed Dec 03 00:12:03 MST 2014	etorreborre	2	67	etorreborre
lift/framework	1004	Wed Dec 03 00:12:03 MST 2014	etorreborre	2	67	etorreborre
lift/framework	1006	Wed Dec 03 00:12:03 MST 2014	etorreborre	2	67	etorreborre
lift/framework	371	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	904	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	919	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	938	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	961	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	965	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	967	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	992	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1012	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1016	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1017	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1018	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1019	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1021	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1024	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1025	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1026	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1027	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1028	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1029	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1030	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1032	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1034	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1036	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1037	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1038	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1048	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1049	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1054	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1055	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1057	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1061	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1068	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1072	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1076	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1082	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1083	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1085	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1086	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1087	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1088	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1089	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1091	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1094	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1095	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1110	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1113	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1115	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1116	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1121	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1123	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1124	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1127	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1129	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1131	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1137	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1138	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1140	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1142	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1150	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
lift/framework	1152	Wed Dec 03 00:12:04 MST 2014	etorreborre	1	67	etorreborre
rails/rails	-	-	-	-	-	-
saltstack/salt	-	-	-	-	-	-
travis-ci/travis-ci	-	-	-	-	-	-
tryghost/ghost	-	-	-	-	-	-
yui/yui3	-	-	-	-	-	-
